Reading Datetime	Min_Temperature (*C)	Max_Temperature (*C)	Avg_Temperature (*C)	Sum_Precipitation (mm)	
1-Aug-1984	20	28	24	0	
 missing data row 1984-08-01 04:00:00
2-Aug-1984	20	29	24.5	0	
3-Aug-1984	21	29	25	0	
4-Aug-1984	21	29	25	0	
5-Aug-1984	22	29.5	25.75	0	
6-Aug-1984	23	30	26.5	0	
7-Aug-1984	21.5	30	25.75	0	
8-Aug-1984	21.5	27	24.25	0	
9-Aug-1984	21.5	24.5	23	5.80000019073486	
10-Aug-1984	21	26.5	23.75	0.100000001490116	
11-Aug-1984	20	28.5	24.25	0	
12-Aug-1984	21	29.5	25.25	0	
13-Aug-1984	21.5	29	25.25	0	
14-Aug-1984	22.5	25	23.75	1	
15-Aug-1984	21	25.5	23.25	0.100000001490116	
16-Aug-1984	18	23	20.5	0	
17-Aug-1984	17	22	19.5	0	
18-Aug-1984	17.5	23	20.25	0.600000023841858	
19-Aug-1984	18.5	27	22.75	0	
20-Aug-1984	20.5	29.5	25	0	
21-Aug-1984	22	30	26	0	
22-Aug-1984	23	28	25.5	0	
23-Aug-1984	20.5	30	25.25	0	
24-Aug-1984	22.5	26	24.25	0.100000001490116	
25-Aug-1984	14.5	23	18.75	12.3999996185303	
26-Aug-1984	11	18.5	14.75	1.89999997615814	
27-Aug-1984	15	22	18.5	0	
28-Aug-1984	15	23.5	19.25	0	
29-Aug-1984	13.5	25.5	19.5	0	
30-Aug-1984	15	26	20.5	0	
1-Sep-1984	16.5	29.5	23	0	
 missing data row 1984-09-01 04:00:00
2-Sep-1984	17	30	23.5	0	
3-Sep-1984	20	31	25.5	0	
4-Sep-1984	21	28	24.5	1.39999997615814	
5-Sep-1984	20.5	30	25.25	0	
6-Sep-1984	20.5	30.5	25.5	0	
7-Sep-1984	22	30	26	0	
8-Sep-1984	20	27	23.5	19.8999996185303	
9-Sep-1984	20	27	23.5	0	
10-Sep-1984	21	29	25	0	
11-Sep-1984	22	30	26	0	
12-Sep-1984	22	30	26	0	
13-Sep-1984	22	27.5	24.75	3.79999995231628	
14-Sep-1984	21	30	25.5	0	
15-Sep-1984	29.5	29.5	29.5	0	
 missing data row 1984-09-15 14:00:00
16-Sep-1984	22	24	23	3.20000004768372	
17-Sep-1984	22	30	26	0	
18-Sep-1984	23	32	27.5	0.100000001490116	
19-Sep-1984	23	32	27.5	0	
20-Sep-1984	22	28.5	25.25	0	
21-Sep-1984	21	26	23.5	45	
23-Sep-1984	19.5	27.5	23.5	0	
 missing data row 1984-09-23 04:00:00
24-Sep-1984	20	30.5	25.25	0	
25-Sep-1984	20	30.5	25.25	0	
26-Sep-1984	20	30	25	0.100000001490116	
27-Sep-1984	20	30	25	22.3999996185303	
28-Sep-1984	16	21.5	18.75	0.600000023841858	
29-Sep-1984	18	25	21.5	0	
30-Sep-1984	18	28.5	23.25	0	
1-Oct-1984	21	31.5	26.25	0	
2-Oct-1984	21.5	31.5	26.5	0	
3-Oct-1984	23	31.5	27.25	0	
4-Oct-1984	22	27	24.5	12.1999998092651	
5-Oct-1984	21.5	30	25.75	0	
6-Oct-1984	22	32	27	0	
7-Oct-1984	23	31.5	27.25	11.6000003814697	
8-Oct-1984	22	30	26	0	
9-Oct-1984	23	26	24.5	10	
10-Oct-1984	23	28.5	25.75	0.400000005960464	
11-Oct-1984	22	31.5	26.75	3.59999990463257	
12-Oct-1984	23	29.5	26.25	0	
13-Oct-1984	23	32	27.5	0	
14-Oct-1984	24	32	28	0.400000005960464	
15-Oct-1984	22.5	23	22.75	29	
16-Oct-1984	22	28	25	0.400000005960464	
17-Oct-1984	22	30.4	26.199999809265	0	
18-Oct-1984	23	29	26	1.5	
19-Oct-1984	21	25	23	51	
20-Oct-1984	21.5	29	25.25	0	
21-Oct-1984	22.5	30	26.25	0.100000001490116	
22-Oct-1984	24.5	25.5	25	39	
23-Oct-1984	22	29	25.5	0.200000002980232	
24-Oct-1984	22.5	26.5	24.5	1	
25-Oct-1984	22.5	30	26.25	0	
26-Oct-1984	23.5	30.5	27	0	
27-Oct-1984	23.5	27.5	25.5	0	
28-Oct-1984	22.5	27.5	25	4.40000009536743	
29-Oct-1984	23.5	27.5	25.5	8	
30-Oct-1984	22	24.5	23.25	71.0999984741211	
31-Oct-1984	21	24	22.5	1.20000004768372	
1-Nov-1984	22	26.5	24.25	0.800000011920929	
2-Nov-1984	22.5	27.5	25	35	
3-Nov-1984	27	27	27	35	
 missing data row 1984-11-03 14:00:00
4-Nov-1984	21.5	23.5	22.5	20.1000003814697	
5-Nov-1984	21.5	24.5	23	0.100000001490116	
6-Nov-1984	20.5	23.5	22	90	
7-Nov-1984	20	27	23.5	0	
8-Nov-1984	23	29	26	0.400000005960464	
9-Nov-1984	23	26.5	24.75	0.100000001490116	
10-Nov-1984	22	25	23.5	1.20000004768372	
11-Nov-1984	22	27.5	24.75	0.200000002980232	
12-Nov-1984	23	27	25	7.59999990463257	
13-Nov-1984	22.5	24.5	23.5	5	
14-Nov-1984	21.5	25	23.25	6	
15-Nov-1984	22.5	34	28.25	0.5	
16-Nov-1984	22	28	25	5.80000019073486	
17-Nov-1984	22	29	25.5	0.100000001490116	
18-Nov-1984	22.5	25	23.75	32.5999984741211	
19-Nov-1984	22.5	25.5	24	1.5	
20-Nov-1984	22	29	25.5	0	
21-Nov-1984	23.5	27.5	25.5	0.200000002980232	
22-Nov-1984	22.5	25.5	24	29.3999996185303	
23-Nov-1984	22	25.5	23.75	0	
24-Nov-1984	22	25.5	23.75	8.60000038146973	
25-Nov-1984	22	26	24	5.19999980926514	
26-Nov-1984	22	28	25	0.100000001490116	
27-Nov-1984	23	27	25	0.400000005960464	
28-Nov-1984	23	29	26	0	
29-Nov-1984	23.5	27	25.25	1.60000002384186	
30-Nov-1984	23.5	29	26.25	0.100000001490116	
1-Dec-1984	23.5	27.5	25.5	0.100000001490116	
2-Dec-1984	23.5	29	26.25	0	
3-Dec-1984	23	27	25	5.30000019073486	
4-Dec-1984	22.5	26	24.25	5.59999990463257	
5-Dec-1984	22	28	25	0.100000001490116	
6-Dec-1984	23	28.5	25.75	0	
7-Dec-1984	23	30	26.5	0	
8-Dec-1984	22.5	26	24.25	1.39999997615814	
9-Dec-1984	21.5	23	22.25	35.2000007629395	
10-Dec-1984	22	24.5	23.25	13.8999996185303	
11-Dec-1984	22	28	25	0	
12-Dec-1984	23	26.5	24.75	21	
13-Dec-1984	22.5	28.5	25.5	0	
14-Dec-1984	23.5	29.5	26.5	0	
15-Dec-1984	24	30	27	0	
16-Dec-1984	27	27	27	0.100000001490116	
 missing data row 1984-12-16 14:00:00
17-Dec-1984	23.5	27	25.25	9.19999980926514	
18-Dec-1984	21.5	24.5	23	6.59999990463257	
19-Dec-1984	22	25.5	23.75	7.59999990463257	
20-Dec-1984	22.5	29	25.75	4.5	
21-Dec-1984	22.5	29.5	26	0.100000001490116	
22-Dec-1984	22.5	25.5	24	16	
23-Dec-1984	21.5	28	24.75	0	
24-Dec-1984	22.5	27	24.75	3	
25-Dec-1984	22.5	24	23.25	33	
26-Dec-1984	22.5	28	25.25	6	
27-Dec-1984	22.5	28	25.25	0.800000011920929	
28-Dec-1984	23	27.5	25.25	0.600000023841858	
29-Dec-1984	23	25	24	13.5	
30-Dec-1984	23	27.5	25.25	0	
31-Dec-1984	23	28.5	25.75	0	
1-Jan-1985	23	28	25.5	2.29999995231628	
2-Jan-1985	23.5	29	26.25	0	
3-Jan-1985	23	24.5	23.75	28.6000003814697	
4-Jan-1985	22.5	25	23.75	5.40000009536743	
5-Jan-1985	23	24	23.5	74.9000015258789	
6-Jan-1985	22.5	24.5	23.5	10.8000001907349	
7-Jan-1985	22	25	23.5	0.600000023841858	
8-Jan-1985	21.5	28.5	25	0	
9-Jan-1985	23.5	26	24.75	11.1999998092651	
10-Jan-1985	22.5	27	24.75	3.59999990463257	
11-Jan-1985	23	24	23.5	61.5	
12-Jan-1985	23	25	24	8.5	
13-Jan-1985	22	26	24	2.20000004768372	
14-Jan-1985	23	27	25	0.600000023841858	
15-Jan-1985	23.5	27	25.25	1.79999995231628	
16-Jan-1985	22.5	26	24.25	9.19999980926514	
17-Jan-1985	21	24.5	22.75	34.4000015258789	
18-Jan-1985	22	26	24	0.400000005960464	
19-Jan-1985	23	28	25.5	0	
20-Jan-1985	23	28	25.5	0	
21-Jan-1985	23.5	25.5	24.5	1	
22-Jan-1985	21.5	25	23.25	40.4000015258789	
23-Jan-1985	22.5	24	23.25	13.3999996185303	
24-Jan-1985	23	26	24.5	0.100000001490116	
25-Jan-1985	23	26	24.5	3.20000004768372	
26-Jan-1985	23.5	28.5	26	0	
27-Jan-1985	22	25	23.5	1.79999995231628	
28-Jan-1985	20.5	25.5	23	0.200000002980232	
29-Jan-1985	21.5	28	24.75	0	
30-Jan-1985	23.5	26	24.75	1.39999997615814	
31-Jan-1985	24	27	25.5	0.600000023841858	
1-Feb-1985	22.5	28	25.25	0	
2-Feb-1985	22.5	28	25.25	0	
3-Feb-1985	23.5	26	24.75	1.79999995231628	
4-Feb-1985	21	23	22	38.5999984741211	
5-Feb-1985	21	22.5	21.75	1	
6-Feb-1985	21.5	27	24.25	0.100000001490116	
7-Feb-1985	23.5	27.5	25.5	0	
8-Feb-1985	23	27	25	0.400000005960464	
9-Feb-1985	22.5	26.5	24.5	8.80000019073486	
10-Feb-1985	22	28	25	0	
11-Feb-1985	23	27.5	25.25	0.100000001490116	
12-Feb-1985	22.5	27.5	25	0	
13-Feb-1985	22.5	25	23.75	100.599998474121	
14-Feb-1985	23	27	25	0.800000011920929	
15-Feb-1985	22.5	24	23.25	42.7999992370605	
16-Feb-1985	23	25	24	12	
17-Feb-1985	22.5	26	24.25	1.20000004768372	
18-Feb-1985	23	28	25.5	1.79999995231628	
19-Feb-1985	23.5	26.5	25	0	
20-Feb-1985	23	25	24	8	
21-Feb-1985	22	27	24.5	0.400000005960464	
22-Feb-1985	23	29	26	0	
23-Feb-1985	23.5	28	25.75	1.79999995231628	
24-Feb-1985	23	27	25	0.100000001490116	
25-Feb-1985	22	25	23.5	0.200000002980232	
26-Feb-1985	21	29.5	25.25	0.100000001490116	
27-Feb-1985	22.5	27	24.75	3.20000004768372	
28-Feb-1985	22	27	24.5	0.200000002980232	
1-Mar-1985	23	29.5	26.25	0	
2-Mar-1985	22.5	29	25.75	16.6000003814697	
3-Mar-1985	23	26	24.5	8.80000019073486	
4-Mar-1985	22	27.5	24.75	0.200000002980232	
5-Mar-1985	22	28.5	25.25	0.400000005960464	
6-Mar-1985	23	28	25.5	0.800000011920929	
7-Mar-1985	22.5	26.5	24.5	0.600000023841858	
8-Mar-1985	22	27	24.5	1.60000002384186	
9-Mar-1985	22	26.5	24.25	1	
10-Mar-1985	23	29	26	0.100000001490116	
11-Mar-1985	24	28	26	1.60000002384186	
12-Mar-1985	22.5	26	24.25	57.5999984741211	
13-Mar-1985	23	24	23.5	36.2000007629395	
14-Mar-1985	22.5	25	23.75	4.19999980926514	
15-Mar-1985	22	28.5	25.25	0	
16-Mar-1985	22	29.5	25.75	0	
17-Mar-1985	23	30	26.5	0	
18-Mar-1985	24	29	26.5	0.100000001490116	
19-Mar-1985	21	26	23.5	29.3999996185303	
20-Mar-1985	21.5	28	24.75	0	
21-Mar-1985	21.5	28	24.75	2.20000004768372	
22-Mar-1985	21.5	28	24.75	0.100000001490116	
23-Mar-1985	23	28	25.5	0	
24-Mar-1985	23	29	26	0	
25-Mar-1985	24	28	26	0.100000001490116	
26-Mar-1985	24	26	25	15	
27-Mar-1985	23	26.5	24.75	0.200000002980232	
28-Mar-1985	23	27.5	25.25	1.5	
29-Mar-1985	23	29.5	26.25	0.100000001490116	
30-Mar-1985	24	27.5	25.75	0	
31-Mar-1985	23	26	24.5	5.80000019073486	
1-Apr-1985	22.5	28	25.25	1.60000002384186	
2-Apr-1985	22	28	25	1.20000004768372	
3-Apr-1985	23	28	25.5	0	
4-Apr-1985	23.5	26	24.75	10.6000003814697	
5-Apr-1985	18.5	23	20.75	5.19999980926514	
6-Apr-1985	19	22	20.5	1.39999997615814	
7-Apr-1985	21	23.5	22.25	7.80000019073486	
8-Apr-1985	22	24	23	17.3999996185303	
9-Apr-1985	22.5	27.5	25	0.600000023841858	
10-Apr-1985	23	28	25.5	0	
11-Apr-1985	23	28	25.5	0.100000001490116	
12-Apr-1985	23	26	24.5	39.4000015258789	
13-Apr-1985	22.5	26.5	24.5	0	
14-Apr-1985	23.5	28	25.75	0.200000002980232	
15-Apr-1985	23	29	26	0	
16-Apr-1985	23.5	29.5	26.5	0	
17-Apr-1985	24	28	26	7.40000009536743	
18-Apr-1985	22.5	25	23.75	30	
19-Apr-1985	22	24	23	13.8000001907349	
20-Apr-1985	22	26	24	0.400000005960464	
21-Apr-1985	22.5	27	24.75	0.100000001490116	
22-Apr-1985	23	25	24	5.59999990463257	
23-Apr-1985	23	25	24	8.39999961853027	
24-Apr-1985	22	25	23.5	3.40000009536743	
25-Apr-1985	22	24.5	23.25	5.19999980926514	
26-Apr-1985	22	25	23.5	0.100000001490116	
27-Apr-1985	22	26.5	24.25	0.400000005960464	
28-Apr-1985	23	26	24.5	0.400000005960464	
29-Apr-1985	23	26	24.5	12.6000003814697	
30-Apr-1985	23	25.5	24.25	0.200000002980232	
1-May-1985	18	24	21	1.39999997615814	
2-May-1985	19	21.5	20.25	0	
3-May-1985	20	21.5	20.75	0	
4-May-1985	19	24	21.5	0	
5-May-1985	19	25	22	0	
6-May-1985	20.5	26.5	23.5	0.100000001490116	
7-May-1985	21	28	24.5	0	
8-May-1985	22	28	25	0	
9-May-1985	22.5	28	25.25	0	
10-May-1985	22	26.5	24.25	4.40000009536743	
11-May-1985	20.5	24	22.25	0.600000023841858	
12-May-1985	22	25	23.5	1.60000002384186	
13-May-1985	22	26.5	24.25		
14-May-1985	22	26.5	24.25	40	
15-May-1985	21	25.5	23.25	0.100000001490116	
16-May-1985	21	27	24	0	
17-May-1985	23	26	24.5	0.600000023841858	
18-May-1985	23	26	24.5	5	
19-May-1985	23	25	24	2.59999990463257	
20-May-1985	22	26	24	0.100000001490116	
21-May-1985	22	28	25	1.20000004768372	
22-May-1985	22.5	25	23.75	2.59999990463257	
23-May-1985	22	28	25	0.100000001490116	
24-May-1985	22.5	28	25.25	0.600000023841858	
25-May-1985	23	26	24.5	0.100000001490116	
26-May-1985	23	26.5	24.75	0	
27-May-1985	23	27	25	0	
28-May-1985	23	28	25.5	0	
29-May-1985	23	28	25.5	0	
30-May-1985	22	25.5	23.75	21.6000003814697	
31-May-1985	20.5	25	22.75	0.100000001490116	
1-Jun-1985	22	27	24.5	0	
2-Jun-1985	22.5	27	24.75	0	
3-Jun-1985	20	25	22.5	62	
4-Jun-1985	19	21	20	0.600000023841858	
5-Jun-1985	19	22	20.5	0	
6-Jun-1985	20.5	23	21.75	0.100000001490116	
7-Jun-1985	19	22.5	20.75	0	
8-Jun-1985	18	21	19.5	0	
9-Jun-1985	14	19	16.5	0	
10-Jun-1985	13.5	20	16.75	0	
11-Jun-1985	12.5	21.5	17	0	
12-Jun-1985	16	24.5	20.25	0	
13-Jun-1985	18.5	24.5	21.5	0	
14-Jun-1985	19	26	22.5	0.100000001490116	
15-Jun-1985	19.5	27	23.25	0	
16-Jun-1985	20	26.5	23.25	0	
17-Jun-1985	21	26.5	23.75	0	
18-Jun-1985	20.5	26.5	23.5	0	
19-Jun-1985	20.5	26.5	23.5	0	
20-Jun-1985	21.5	26.27	23.885000228882	0	
21-Jun-1985	22	24.5	23.25	4.19999980926514	
22-Jun-1985	22	24.5	23.25	0	
23-Jun-1985	21	26	23.5	0.100000001490116	
24-Jun-1985	21	27	24	0	
25-Jun-1985	21	27	24	0	
26-Jun-1985	21	27	24	0	
27-Jun-1985	22	28	25	0	
28-Jun-1985	21	28	24.5	0	
29-Jun-1985	21.5	28	24.75	0	
30-Jun-1985	22	28	25	0	
1-Jul-1985	23.5	28	25.75	0	
2-Jul-1985	21.5	28	24.75	0	
3-Jul-1985	22	27	24.5	3	
4-Jul-1985	22	27	24.5	0	
5-Jul-1985	22	27	24.5	0.100000001490116	
6-Jul-1985	14.5	24.5	19.5	65	
7-Jul-1985	14	20.5	17.25	0	
8-Jul-1985	16.5	23.5	20	0	
9-Jul-1985	19	25	22	0	
10-Jul-1985	19.5	25.5	22.5	0	
11-Jul-1985	18.5	23	20.75	0	
12-Jul-1985	15.5	21.5	18.5	0	
13-Jul-1985	16.5	24	20.25	0	
14-Jul-1985	18	25.5	21.75	0	
15-Jul-1985	19	25	22	0	
16-Jul-1985	19.5	25	22.25	0.100000001490116	
17-Jul-1985	19.5	25	22.25	0	
18-Jul-1985	20	26.5	23.25	0	
19-Jul-1985	20.5	25.5	23	0	
20-Jul-1985	21	26.5	23.75	0	
21-Jul-1985	21	26.5	23.75	0	
22-Jul-1985	21.5	25.5	23.5	3.20000004768372	
23-Jul-1985	22	26.5	24.25	0.100000001490116	
24-Jul-1985	21.5	24.5	23	8.39999961853027	
25-Jul-1985	21.5	25.5	23.5	0.800000011920929	
26-Jul-1985	20.5	26	23.25	7	
27-Jul-1985	21.5	28	24.75	0	
28-Jul-1985	21.5	28	24.75	0	
29-Jul-1985	22	28.5	25.25	0	
30-Jul-1985	21.5	29	25.25	0	
31-Jul-1985	23	26.5	24.75	0.100000001490116	
1-Aug-1985	21	24	22.5	3.40000009536743	
2-Aug-1985	16.5	21.5	19	6.40000009536743	
3-Aug-1985	16.5	21.5	19	0	
4-Aug-1985	17.5	24.5	21	0	
5-Aug-1985	21	25.5	23.25	0.100000001490116	
6-Aug-1985	21.5	27	24.25	0.100000001490116	
7-Aug-1985	21.5	28.5	25	0	
8-Aug-1985	21	27	24	0.100000001490116	
9-Aug-1985	18	23.5	20.75	7.40000009536743	
10-Aug-1985	17	19	18	0	
11-Aug-1985	17	18.5	17.75	0.200000002980232	
12-Aug-1985	15.5	22.5	19	0	
13-Aug-1985	16.5	24.5	20.5	0	
14-Aug-1985	18	26.5	22.25	0	
15-Aug-1985	19.5	28	23.75	0	
16-Aug-1985	20	28.5	24.25	0	
17-Aug-1985	21.5	28.5	25	21.3999996185303	
18-Aug-1985	20	24	22	0.400000005960464	
19-Aug-1985	21	25.5	23.25	0	
20-Aug-1985	21.5	26	23.75	0.100000001490116	
21-Aug-1985	21	27	24	0	
22-Aug-1985	21	28	24.5	0	
23-Aug-1985	22	24.5	23.25	8	
24-Aug-1985	21	27	24	0	
25-Aug-1985	23	29	26	0	
26-Aug-1985	23	28.5	25.75	0	
27-Aug-1985	23.5	27	25.25	0.800000011920929	
28-Aug-1985	21	25	23	51.5999984741211	
29-Aug-1985	21.5	27.5	24.5	0	
30-Aug-1985	20.5	28.5	24.5	0	
31-Aug-1985	21.5	28.5	25	0	
1-Sep-1985	21	26.5	23.75	0.100000001490116	
2-Sep-1985	16.5	23	19.75	0.600000023841858	
3-Sep-1985	16	25.5	20.75	0	
4-Sep-1985	20	28	24	0	
5-Sep-1985	20	29	24.5	0	
6-Sep-1985	21.5	29.5	25.5	0	
7-Sep-1985	21	30	25.5	0	
8-Sep-1985	23	30	26.5	0	
9-Sep-1985	23	30	26.5	0	
10-Sep-1985	24	30	27	0	
11-Sep-1985	22	26	24	48.2999992370605	
12-Sep-1985	21	27	24	0.200000002980232	
13-Sep-1985	22.5	25	23.75	52.5999984741211	
14-Sep-1985	21.5	26.5	24	0	
15-Sep-1985	22	26.5	24.25	22.7999992370605	
16-Sep-1985	21.5	27.5	24.5	0.100000001490116	
17-Sep-1985	22.5	24.5	23.5	13.8000001907349	
18-Sep-1985	22	26	24	1.79999995231628	
19-Sep-1985	22	27.5	24.75	2	
20-Sep-1985	22	29	25.5	1	
21-Sep-1985	22.5	30	26.25	0	
22-Sep-1985	23	30.5	26.75	0	
23-Sep-1985	23	31	27	0	
24-Sep-1985	21	26.5	23.75	115.199996948242	
25-Sep-1985	20.5	26	23.25	0	
26-Sep-1985				0	
 missing data row 1985-09-26 14:00:00
27-Sep-1985	21	28.5	24.75	0	
28-Sep-1985	21	28.5	24.75	9.60000038146973	
29-Sep-1985	18	22.5	20.25	0	
30-Sep-1985	18.5	25.5	22	0	
1-Oct-1985	20	28.5	24.25	0	
2-Oct-1985	22.5	29	25.75	1	
3-Oct-1985	22.5	29.5	26	2.20000004768372	
4-Oct-1985	21.5	29.5	25.5	0	
5-Oct-1985	22.5	30	26.25	0	
6-Oct-1985	23	31	27	0	
7-Oct-1985	23.5	31.5	27.5	0	
8-Oct-1985	22.5	27.5	25	1.60000002384186	
9-Oct-1985	21	26	23.5	0	
10-Oct-1985	22	28	25	0	
11-Oct-1985	21.5	25	23.25	17.2000007629395	
12-Oct-1985	22.5	27.5	25	0	
13-Oct-1985	22	29	25.5	5	
14-Oct-1985				0	
 missing data row 1985-10-14 14:00:00
15-Oct-1985	21	31	26	0	
16-Oct-1985	22	26	24	37	
17-Oct-1985	21	27.5	24.25	0	
18-Oct-1985	21.5	25	23.25	31.3999996185303	
19-Oct-1985	21	28.5	24.75	0	
20-Oct-1985	23	30	26.5	0	
21-Oct-1985	22.5	27	24.75	0	
22-Oct-1985	23	29.5	26.25	0	
23-Oct-1985	22	27	24.5	14	
24-Oct-1985	21.5	28.5	25	0	
25-Oct-1985	23.5	28.5	26	0.100000001490116	
26-Oct-1985	21	26	23.5	28.7999992370605	
27-Oct-1985	21	29	25	0	
28-Oct-1985	23	27.5	25.25	0	
29-Oct-1985	21.5	27.5	24.5	0.100000001490116	
30-Oct-1985	22.5	26.5	24.5	0	
31-Oct-1985	22	26	24	5.19999980926514	
1-Nov-1985	22	26.5	24.25	14.3999996185303	
2-Nov-1985	21.5	26	23.75	50.2000007629395	
3-Nov-1985	22	25	23.5	8.19999980926514	
4-Nov-1985	22	25	23.5	16.2000007629395	
5-Nov-1985	22	24	23	0.100000001490116	
6-Nov-1985	21.5	25.5	23.5	0	
7-Nov-1985	21	28	24.5	0	
8-Nov-1985	21	28.5	24.75	0	
9-Nov-1985	23	29	26	0	
10-Nov-1985	24	30	27	0.100000001490116	
11-Nov-1985	23	28	25.5	8.80000019073486	
12-Nov-1985	22.5	25	23.75	6.59999990463257	
13-Nov-1985				25	
 missing data row 1985-11-13 14:00:00
14-Nov-1985	21	24	22.5	126.800003051758	
15-Nov-1985	21	25.5	23.25	1.60000002384186	
16-Nov-1985	22	29	25.5	0	
17-Nov-1985				6.19999980926514	
 missing data row 1985-11-17 14:00:00
18-Nov-1985				0	
 missing data row 1985-11-18 14:00:00
19-Nov-1985	22	29.5	25.75	0	
20-Nov-1985	22	29.5	25.75	0	
21-Nov-1985	22.5	27.5	25	0.699999988079071	
22-Nov-1985	22	28	25	0.600000023841858	
23-Nov-1985	23	28	25.5	0.100000001490116	
24-Nov-1985	22	27	24.5	3.20000004768372	
25-Nov-1985	23	27.5	25.25	1.60000002384186	
26-Nov-1985	23	28.5	25.75	0.800000011920929	
27-Nov-1985	22	24	23	14.3999996185303	
28-Nov-1985	21.5	28	24.75	0	
29-Nov-1985	22.5	29	25.75	0	
30-Nov-1985	21.5	29.5	25.5	0	
1-Dec-1985	22.5	30	26.25	0	
2-Dec-1985	23	30	26.5	0	
3-Dec-1985	23.5	30	26.75	2.59999990463257	
4-Dec-1985	23	30.5	26.75	0	
5-Dec-1985	23	28	25.5	1	
6-Dec-1985	23	29	26	0	
7-Dec-1985	22	25	23.5	37.4000015258789	
8-Dec-1985	21.5	28	24.75		
9-Dec-1985	23.5	28	25.75	0.600000023841858	
10-Dec-1985	22.5	26.5	24.5	17.6000003814697	
11-Dec-1985	22.5	24.5	23.5	3.59999990463257	
12-Dec-1985	22	28	25	0	
13-Dec-1985	23	29	26	0	
14-Dec-1985	22	27.5	24.75	4.80000019073486	
15-Dec-1985	23	26.5	24.75	2.70000004768372	
16-Dec-1985	22	26	24	5.30000019073486	
17-Dec-1985	21.5	28	24.75		
18-Dec-1985	23.5	28	25.75		
19-Dec-1985	23	28.5	25.75	14.3999996185303	
20-Dec-1985	21.5	25	23.25	10.3999996185303	
21-Dec-1985	22.5	28.5	25.5		
22-Dec-1985	23	29.5	26.25		
23-Dec-1985	22	25.5	23.75	12.6999998092651	
24-Dec-1985	21.5	24.5	23	5	
25-Dec-1985	23	29	26		
26-Dec-1985	22.5	29.5	26		
27-Dec-1985	23	25.5	24.25	9.10000038146973	
28-Dec-1985	22.5	24.5	23.5	6.19999980926514	
29-Dec-1985	20.5	23.5	22	52.0999984741211	
30-Dec-1985	20.5	23.5	22	4.59999990463257	
31-Dec-1985	20.5	24.5	22.5	0.800000011920929	
1-Jan-1986	21	27	24	0.100000001490116	
2-Jan-1986	21.5	29	25.25		
3-Jan-1986	22.5	28.5	25.5		
4-Jan-1986	23	26.5	24.75		
5-Jan-1986	22	24.5	23.25	72.0999984741211	
6-Jan-1986	22	26.5	24.25		
7-Jan-1986	21.5	28.5	25		
8-Jan-1986	22.5	25.53	24.015000343323	19	
9-Jan-1986	22	28.5	25.25	0	
10-Jan-1986	23	28	25.5	0	
11-Jan-1986	23.5	28.5	26	0	
12-Jan-1986	23.5	26.5	25	2.20000004768372	
13-Jan-1986	22	29	25.5	0	
14-Jan-1986	22	28.5	25.25	1.39999997615814	
15-Jan-1986	23.5	29	26.25	0	
16-Jan-1986	23.5	28	25.75	19	
17-Jan-1986	23	27	25	2.20000004768372	
18-Jan-1986	23	26	24.5	1.20000004768372	
19-Jan-1986	22	24	23	27.6000003814697	
20-Jan-1986	22	26.5	24.25	0.100000001490116	
21-Jan-1986	22.5	25.5	24	14	
22-Jan-1986	22.5	26.5	24.5	9.39999961853027	
23-Jan-1986	22.5	28	25.25	0.400000005960464	
24-Jan-1986	22.5	26	24.25	22.7999992370605	
25-Jan-1986	22.5	26.5	24.5	10	
26-Jan-1986	21.5	27	24.25	0.200000002980232	
27-Jan-1986	23	25	24	23.2000007629395	
28-Jan-1986	22	25.5	23.75	27	
29-Jan-1986	22	29	25.5	0	
30-Jan-1986	23.5	30	26.75	0	
31-Jan-1986	24	28.5	26.25	1.79999995231628	
1-Feb-1986	21.5	25.5	23.5	34.2000007629395	
2-Feb-1986	21	24	22.5	14.1999998092651	
3-Feb-1986	21.5	27.5	24.5	55.2000007629395	
4-Feb-1986	21.5	25	23.25	20	
5-Feb-1986	22	26.5	24.25	0.800000011920929	
6-Feb-1986	22	26	24	21.6000003814697	
7-Feb-1986	22.5	27	24.75	0.100000001490116	
8-Feb-1986	21.5	24.5	23	70.8000030517578	
9-Feb-1986	21.5	28.5	25	0.100000001490116	
10-Feb-1986	22	28	25	2	
11-Feb-1986	20.5	27.5	24	7.59999990463257	
12-Feb-1986	23	26	24.5	0.600000023841858	
13-Feb-1986	22.5	29	25.75	0	
14-Feb-1986	23	29	26	0.400000005960464	
15-Feb-1986	23	27	25	27.6000003814697	
16-Feb-1986	22.5	27.5	25	0.100000001490116	
17-Feb-1986	22	25	23.5	19.7999992370605	
18-Feb-1986	22.5	26	24.25	0.100000001490116	
19-Feb-1986	21.5	25	23.25	0.800000011920929	
20-Feb-1986	21	29	25	0.100000001490116	
21-Feb-1986	23	25.5	24.25	8.39999961853027	
22-Feb-1986	22	26	24	9.80000019073486	
23-Feb-1986	22	26	24	3.79999995231628	
24-Feb-1986	22	28	25	1.39999997615814	
25-Feb-1986	22.5	29.5	26	0.100000001490116	
26-Feb-1986	22	26	24	16.6000003814697	
27-Feb-1986	22	26	24	4.80000019073486	
28-Feb-1986	22	24	23	9.39999961853027	
1-Mar-1986	21.5	26	23.75	0.600000023841858	
2-Mar-1986	21.5	24	22.75	73.1999969482422	
3-Mar-1986	21	27	24	0	
4-Mar-1986	22	28.5	25.25	0	
5-Mar-1986	22	26.5	24.25	0.600000023841858	
